geneID pathway
66904 5991068_Metabolism_of_vitamins_and_cofactors
67096 5991068_Metabolism_of_vitamins_and_cofactors
67375 5991068_Metabolism_of_vitamins_and_cofactors
67618 5991068_Metabolism_of_vitamins_and_cofactors
68214 5991068_Metabolism_of_vitamins_and_cofactors
68421 5991068_Metabolism_of_vitamins_and_cofactors
68591 5991068_Metabolism_of_vitamins_and_cofactors
69372 5991068_Metabolism_of_vitamins_and_cofactors
69698 5991068_Metabolism_of_vitamins_and_cofactors
69906 5991068_Metabolism_of_vitamins_and_cofactors
71743 5991068_Metabolism_of_vitamins_and_cofactors
72039 5991068_Metabolism_of_vitamins_and_cofactors
72621 5991068_Metabolism_of_vitamins_and_cofactors
73132 5991068_Metabolism_of_vitamins_and_cofactors
74080 5991068_Metabolism_of_vitamins_and_cofactors
74450 5991068_Metabolism_of_vitamins_and_cofactors
75735 5991068_Metabolism_of_vitamins_and_cofactors
77697 5991068_Metabolism_of_vitamins_and_cofactors
78038 5991068_Metabolism_of_vitamins_and_cofactors
78914 5991068_Metabolism_of_vitamins_and_cofactors
80721 5991068_Metabolism_of_vitamins_and_cofactors
93835 5991068_Metabolism_of_vitamins_and_cofactors
100705 5991068_Metabolism_of_vitamins_and_cofactors
103711 5991068_Metabolism_of_vitamins_and_cofactors
105663 5991068_Metabolism_of_vitamins_and_cofactors
106564 5991068_Metabolism_of_vitamins_and_cofactors
107476 5991068_Metabolism_of_vitamins_and_cofactors
108156 5991068_Metabolism_of_vitamins_and_cofactors
109129 5991068_Metabolism_of_vitamins_and_cofactors
109136 5991068_Metabolism_of_vitamins_and_cofactors
109672 5991068_Metabolism_of_vitamins_and_cofactors
109754 5991068_Metabolism_of_vitamins_and_cofactors
110821 5991068_Metabolism_of_vitamins_and_cofactors
110948 5991068_Metabolism_of_vitamins_and_cofactors
116914 5991068_Metabolism_of_vitamins_and_cofactors
192185 5991068_Metabolism_of_vitamins_and_cofactors
210009 5991068_Metabolism_of_vitamins_and_cofactors
216134 5991068_Metabolism_of_vitamins_and_cofactors
223646 5991068_Metabolism_of_vitamins_and_cofactors
226518 5991068_Metabolism_of_vitamins_and_cofactors
238505 5991068_Metabolism_of_vitamins_and_cofactors
268566 5991068_Metabolism_of_vitamins_and_cofactors
319945 5991068_Metabolism_of_vitamins_and_cofactors
330064 5991068_Metabolism_of_vitamins_and_cofactors
102641888 5991068_Metabolism_of_vitamins_and_cofactors
12370 5991069_FasL_CD95L_signaling
14082 5991069_FasL_CD95L_signaling
14102 5991069_FasL_CD95L_signaling
14103 5991069_FasL_CD95L_signaling
11491 5991070_Death_Receptor_Signalling
12370 5991070_Death_Receptor_Signalling
14082 5991070_Death_Receptor_Signalling
14102 5991070_Death_Receptor_Signalling
14103 5991070_Death_Receptor_Signalling
19766 5991070_Death_Receptor_Signalling
21926 5991070_Death_Receptor_Signalling
21933 5991070_Death_Receptor_Signalling
21937 5991070_Death_Receptor_Signalling
22030 5991070_Death_Receptor_Signalling
22035 5991070_Death_Receptor_Signalling
67384 5991070_Death_Receptor_Signalling
71609 5991070_Death_Receptor_Signalling
11304 5991071_Signal_Transduction
11308 5991071_Signal_Transduction
11350 5991071_Signal_Transduction
11461 5991071_Signal_Transduction
11465 5991071_Signal_Transduction
11479 5991071_Signal_Transduction
11480 5991071_Signal_Transduction
11481 5991071_Signal_Transduction
11487 5991071_Signal_Transduction
11489 5991071_Signal_Transduction
11491 5991071_Signal_Transduction
11512 5991071_Signal_Transduction
11513 5991071_Signal_Transduction
11514 5991071_Signal_Transduction
11515 5991071_Signal_Transduction
11516 5991071_Signal_Transduction
11517 5991071_Signal_Transduction
11522 5991071_Signal_Transduction
11535 5991071_Signal_Transduction
11539 5991071_Signal_Transduction
11540 5991071_Signal_Transduction
11541 5991071_Signal_Transduction
11542 5991071_Signal_Transduction
11545 5991071_Signal_Transduction
11548 5991071_Signal_Transduction
11549 5991071_Signal_Transduction
11550 5991071_Signal_Transduction
11551 5991071_Signal_Transduction
11552 5991071_Signal_Transduction
11553 5991071_Signal_Transduction
11554 5991071_Signal_Transduction
11555 5991071_Signal_Transduction
11556 5991071_Signal_Transduction
11603 5991071_Signal_Transduction
11606 5991071_Signal_Transduction
11607 5991071_Signal_Transduction
11608 5991071_Signal_Transduction
11609 5991071_Signal_Transduction
11651 5991071_Signal_Transduction
11652 5991071_Signal_Transduction
11668 5991071_Signal_Transduction
11771 5991071_Signal_Transduction
11772 5991071_Signal_Transduction
11773 5991071_Signal_Transduction
11789 5991071_Signal_Transduction
11798 5991071_Signal_Transduction
11799 5991071_Signal_Transduction
11806 5991071_Signal_Transduction
11807 5991071_Signal_Transduction
11808 5991071_Signal_Transduction
11813 5991071_Signal_Transduction
11814 5991071_Signal_Transduction
11816 5991071_Signal_Transduction
11820 5991071_Signal_Transduction
11835 5991071_Signal_Transduction
11848 5991071_Signal_Transduction
11852 5991071_Signal_Transduction
11853 5991071_Signal_Transduction
11854 5991071_Signal_Transduction
11855 5991071_Signal_Transduction
11856 5991071_Signal_Transduction
11857 5991071_Signal_Transduction
11908 5991071_Signal_Transduction
11964 5991071_Signal_Transduction
11966 5991071_Signal_Transduction
11972 5991071_Signal_Transduction
11973 5991071_Signal_Transduction
11974 5991071_Signal_Transduction
11975 5991071_Signal_Transduction
11984 5991071_Signal_Transduction
11997 5991071_Signal_Transduction
11998 5991071_Signal_Transduction
12000 5991071_Signal_Transduction
12005 5991071_Signal_Transduction
12006 5991071_Signal_Transduction
12015 5991071_Signal_Transduction
12057 5991071_Signal_Transduction
12061 5991071_Signal_Transduction
12062 5991071_Signal_Transduction
12064 5991071_Signal_Transduction
12070 5991071_Signal_Transduction
12125 5991071_Signal_Transduction
12145 5991071_Signal_Transduction
12156 5991071_Signal_Transduction
12166 5991071_Signal_Transduction
12167 5991071_Signal_Transduction
12168 5991071_Signal_Transduction
12223 5991071_Signal_Transduction
12234 5991071_Signal_Transduction
12235 5991071_Signal_Transduction
12236 5991071_Signal_Transduction
12237 5991071_Signal_Transduction
12266 5991071_Signal_Transduction
12267 5991071_Signal_Transduction
12273 5991071_Signal_Transduction
12283 5991071_Signal_Transduction
12310 5991071_Signal_Transduction
12311 5991071_Signal_Transduction
12313 5991071_Signal_Transduction
12314 5991071_Signal_Transduction
12315 5991071_Signal_Transduction
12322 5991071_Signal_Transduction
12326 5991071_Signal_Transduction
12366 5991071_Signal_Transduction
12367 5991071_Signal_Transduction
12370 5991071_Signal_Transduction
12371 5991071_Signal_Transduction
12374 5991071_Signal_Transduction
12385 5991071_Signal_Transduction
12387 5991071_Signal_Transduction
12388 5991071_Signal_Transduction
12389 5991071_Signal_Transduction
12402 5991071_Signal_Transduction
12424 5991071_Signal_Transduction
12425 5991071_Signal_Transduction
12426 5991071_Signal_Transduction
12443 5991071_Signal_Transduction
12455 5991071_Signal_Transduction
12458 5991071_Signal_Transduction
12478 5991071_Signal_Transduction
12487 5991071_Signal_Transduction
12519 5991071_Signal_Transduction
12524 5991071_Signal_Transduction
12532 5991071_Signal_Transduction
12534 5991071_Signal_Transduction
12539 5991071_Signal_Transduction
12540 5991071_Signal_Transduction
12549 5991071_Signal_Transduction
12550 5991071_Signal_Transduction
12562 5991071_Signal_Transduction
12568 5991071_Signal_Transduction
12575 5991071_Signal_Transduction
12576 5991071_Signal_Transduction
12615 5991071_Signal_Transduction
12617 5991071_Signal_Transduction
12622 5991071_Signal_Transduction
12638 5991071_Signal_Transduction
12640 5991071_Signal_Transduction
12649 5991071_Signal_Transduction
12669 5991071_Signal_Transduction
12671 5991071_Signal_Transduction
12672 5991071_Signal_Transduction
12675 5991071_Signal_Transduction
12702 5991071_Signal_Transduction
12703 5991071_Signal_Transduction
12704 5991071_Signal_Transduction
12757 5991071_Signal_Transduction
12765 5991071_Signal_Transduction
12766 5991071_Signal_Transduction
12767 5991071_Signal_Transduction
12768 5991071_Signal_Transduction
12769 5991071_Signal_Transduction
12770 5991071_Signal_Transduction
12771 5991071_Signal_Transduction
12772 5991071_Signal_Transduction
12773 5991071_Signal_Transduction
12774 5991071_Signal_Transduction
12775 5991071_Signal_Transduction
12776 5991071_Signal_Transduction
12777 5991071_Signal_Transduction
12778 5991071_Signal_Transduction
12801 5991071_Signal_Transduction
12802 5991071_Signal_Transduction
12805 5991071_Signal_Transduction
12824 5991071_Signal_Transduction
12825 5991071_Signal_Transduction
12826 5991071_Signal_Transduction
12827 5991071_Signal_Transduction
12828 5991071_Signal_Transduction
12829 5991071_Signal_Transduction
12830 5991071_Signal_Transduction
12831 5991071_Signal_Transduction
12832 5991071_Signal_Transduction
12833 5991071_Signal_Transduction
12834 5991071_Signal_Transduction
12835 5991071_Signal_Transduction
12839 5991071_Signal_Transduction
12840 5991071_Signal_Transduction
12841 5991071_Signal_Transduction
12894 5991071_Signal_Transduction
12895 5991071_Signal_Transduction
12903 5991071_Signal_Transduction
12904 5991071_Signal_Transduction
12912 5991071_Signal_Transduction
12914 5991071_Signal_Transduction
12918 5991071_Signal_Transduction
12921 5991071_Signal_Transduction
12922 5991071_Signal_Transduction
12927 5991071_Signal_Transduction
12928 5991071_Signal_Transduction
12929 5991071_Signal_Transduction
12988 5991071_Signal_Transduction
12991 5991071_Signal_Transduction
12995 5991071_Signal_Transduction
13000 5991071_Signal_Transduction
13001 5991071_Signal_Transduction
13016 5991071_Signal_Transduction
13043 5991071_Signal_Transduction
13051 5991071_Signal_Transduction
13057 5991071_Signal_Transduction
13058 5991071_Signal_Transduction
13082 5991071_Signal_Transduction
13139 5991071_Signal_Transduction
13367 5991071_Signal_Transduction
13380 5991071_Signal_Transduction
13382 5991071_Signal_Transduction
13385 5991071_Signal_Transduction
13386 5991071_Signal_Transduction
13388 5991071_Signal_Transduction
13448 5991071_Signal_Transduction
13488 5991071_Signal_Transduction
13489 5991071_Signal_Transduction
13490 5991071_Signal_Transduction
13491 5991071_Signal_Transduction
13492 5991071_Signal_Transduction
13529 5991071_Signal_Transduction
13542 5991071_Signal_Transduction
13543 5991071_Signal_Transduction
13544 5991071_Signal_Transduction
13559 5991071_Signal_Transduction
13589 5991071_Signal_Transduction
13605 5991071_Signal_Transduction
13609 5991071_Signal_Transduction
13610 5991071_Signal_Transduction
13611 5991071_Signal_Transduction
13614 5991071_Signal_Transduction
13615 5991071_Signal_Transduction
13616 5991071_Signal_Transduction
13617 5991071_Signal_Transduction
13618 5991071_Signal_Transduction
13631 5991071_Signal_Transduction
13645 5991071_Signal_Transduction
13649 5991071_Signal_Transduction
13684 5991071_Signal_Transduction
13685 5991071_Signal_Transduction
13712 5991071_Signal_Transduction
13854 5991071_Signal_Transduction
13858 5991071_Signal_Transduction
13859 5991071_Signal_Transduction
13866 5991071_Signal_Transduction
13867 5991071_Signal_Transduction
13869 5991071_Signal_Transduction
13874 5991071_Signal_Transduction
13982 5991071_Signal_Transduction
14026 5991071_Signal_Transduction
14061 5991071_Signal_Transduction
14062 5991071_Signal_Transduction
14063 5991071_Signal_Transduction
14064 5991071_Signal_Transduction
14065 5991071_Signal_Transduction
14082 5991071_Signal_Transduction
14083 5991071_Signal_Transduction
14102 5991071_Signal_Transduction
14103 5991071_Signal_Transduction
14106 5991071_Signal_Transduction
14158 5991071_Signal_Transduction
14159 5991071_Signal_Transduction
14160 5991071_Signal_Transduction
14161 5991071_Signal_Transduction
14163 5991071_Signal_Transduction
14164 5991071_Signal_Transduction
14165 5991071_Signal_Transduction
14170 5991071_Signal_Transduction
14171 5991071_Signal_Transduction
14172 5991071_Signal_Transduction
14173 5991071_Signal_Transduction
14174 5991071_Signal_Transduction
14175 5991071_Signal_Transduction
14176 5991071_Signal_Transduction
14177 5991071_Signal_Transduction
14178 5991071_Signal_Transduction
14179 5991071_Signal_Transduction
14180 5991071_Signal_Transduction
14182 5991071_Signal_Transduction
14183 5991071_Signal_Transduction
14184 5991071_Signal_Transduction
14186 5991071_Signal_Transduction
14187 5991071_Signal_Transduction
14205 5991071_Signal_Transduction
14225 5991071_Signal_Transduction
14254 5991071_Signal_Transduction
14257 5991071_Signal_Transduction
14268 5991071_Signal_Transduction
14272 5991071_Signal_Transduction
14289 5991071_Signal_Transduction
14290 5991071_Signal_Transduction
14291 5991071_Signal_Transduction
14293 5991071_Signal_Transduction
14294 5991071_Signal_Transduction
14308 5991071_Signal_Transduction
14309 5991071_Signal_Transduction
14313 5991071_Signal_Transduction
14314 5991071_Signal_Transduction
14357 5991071_Signal_Transduction
14360 5991071_Signal_Transduction
14362 5991071_Signal_Transduction
14365 5991071_Signal_Transduction
14366 5991071_Signal_Transduction
14367 5991071_Signal_Transduction
14368 5991071_Signal_Transduction
14369 5991071_Signal_Transduction
14370 5991071_Signal_Transduction
14388 5991071_Signal_Transduction
14389 5991071_Signal_Transduction
14419 5991071_Signal_Transduction
14427 5991071_Signal_Transduction
14428 5991071_Signal_Transduction
14451 5991071_Signal_Transduction
14459 5991071_Signal_Transduction
14479 5991071_Signal_Transduction
14526 5991071_Signal_Transduction
14527 5991071_Signal_Transduction
14539 5991071_Signal_Transduction
14567 5991071_Signal_Transduction
14569 5991071_Signal_Transduction
14570 5991071_Signal_Transduction
14580 5991071_Signal_Transduction
14595 5991071_Signal_Transduction
14599 5991071_Signal_Transduction
14600 5991071_Signal_Transduction
14601 5991071_Signal_Transduction
14602 5991071_Signal_Transduction
14607 5991071_Signal_Transduction
14632 5991071_Signal_Transduction
14633 5991071_Signal_Transduction
14634 5991071_Signal_Transduction
14652 5991071_Signal_Transduction
14672 5991071_Signal_Transduction
14673 5991071_Signal_Transduction
14674 5991071_Signal_Transduction
14675 5991071_Signal_Transduction
14676 5991071_Signal_Transduction
14677 5991071_Signal_Transduction
14678 5991071_Signal_Transduction
14679 5991071_Signal_Transduction
14680 5991071_Signal_Transduction
14681 5991071_Signal_Transduction
14682 5991071_Signal_Transduction
14683 5991071_Signal_Transduction
14685 5991071_Signal_Transduction
14686 5991071_Signal_Transduction
14687 5991071_Signal_Transduction
14688 5991071_Signal_Transduction
14697 5991071_Signal_Transduction
14699 5991071_Signal_Transduction
14702 5991071_Signal_Transduction
14714 5991071_Signal_Transduction
14715 5991071_Signal_Transduction
14725 5991071_Signal_Transduction
14733 5991071_Signal_Transduction
14734 5991071_Signal_Transduction
14735 5991071_Signal_Transduction
14739 5991071_Signal_Transduction
14744 5991071_Signal_Transduction
14745 5991071_Signal_Transduction
14763 5991071_Signal_Transduction
14764 5991071_Signal_Transduction
14767 5991071_Signal_Transduction
14773 5991071_Signal_Transduction
14783 5991071_Signal_Transduction
14784 5991071_Signal_Transduction
14786 5991071_Signal_Transduction
14787 5991071_Signal_Transduction
14797 5991071_Signal_Transduction
14816 5991071_Signal_Transduction
14823 5991071_Signal_Transduction
14825 5991071_Signal_Transduction
14829 5991071_Signal_Transduction
14913 5991071_Signal_Transduction
14919 5991071_Signal_Transduction
14939 5991071_Signal_Transduction
15077 5991071_Signal_Transduction
15078 5991071_Signal_Transduction
15139 5991071_Signal_Transduction
15170 5991071_Signal_Transduction
15171 5991071_Signal_Transduction
15182 5991071_Signal_Transduction
15183 5991071_Signal_Transduction
15184 5991071_Signal_Transduction
15199 5991071_Signal_Transduction
15200 5991071_Signal_Transduction
15205 5991071_Signal_Transduction
15208 5991071_Signal_Transduction
15213 5991071_Signal_Transduction
15214 5991071_Signal_Transduction
15239 5991071_Signal_Transduction
15245 5991071_Signal_Transduction
15251 5991071_Signal_Transduction
15370 5991071_Signal_Transduction
15461 5991071_Signal_Transduction
15465 5991071_Signal_Transduction
15466 5991071_Signal_Transduction
15507 5991071_Signal_Transduction
15519 5991071_Signal_Transduction
15529 5991071_Signal_Transduction
15530 5991071_Signal_Transduction
15550 5991071_Signal_Transduction
15551 5991071_Signal_Transduction
15552 5991071_Signal_Transduction
15557 5991071_Signal_Transduction
15558 5991071_Signal_Transduction
15559 5991071_Signal_Transduction
15560 5991071_Signal_Transduction
15562 5991071_Signal_Transduction
15563 5991071_Signal_Transduction
15565 5991071_Signal_Transduction
15566 5991071_Signal_Transduction
15874 5991071_Signal_Transduction
15945 5991071_Signal_Transduction
16000 5991071_Signal_Transduction
16001 5991071_Signal_Transduction
16002 5991071_Signal_Transduction
16150 5991071_Signal_Transduction
16179 5991071_Signal_Transduction
16319 5991071_Signal_Transduction
16323 5991071_Signal_Transduction
16324 5991071_Signal_Transduction
16330 5991071_Signal_Transduction
16333 5991071_Signal_Transduction
16334 5991071_Signal_Transduction
16336 5991071_Signal_Transduction
16337 5991071_Signal_Transduction
16367 5991071_Signal_Transduction
16370 5991071_Signal_Transduction
16396 5991071_Signal_Transduction
16399 5991071_Signal_Transduction
16410 5991071_Signal_Transduction
16416 5991071_Signal_Transduction
16438 5991071_Signal_Transduction
16439 5991071_Signal_Transduction
16440 5991071_Signal_Transduction
16443 5991071_Signal_Transduction
16449 5991071_Signal_Transduction
16450 5991071_Signal_Transduction
16452 5991071_Signal_Transduction
16456 5991071_Signal_Transduction
16480 5991071_Signal_Transduction
16542 5991071_Signal_Transduction
16563 5991071_Signal_Transduction
16568 5991071_Signal_Transduction
16572 5991071_Signal_Transduction
16576 5991071_Signal_Transduction
16590 5991071_Signal_Transduction
16591 5991071_Signal_Transduction
16592 5991071_Signal_Transduction
16593 5991071_Signal_Transduction
16594 5991071_Signal_Transduction
16644 5991071_Signal_Transduction
16653 5991071_Signal_Transduction
16709 5991071_Signal_Transduction
16798 5991071_Signal_Transduction
16800 5991071_Signal_Transduction
16801 5991071_Signal_Transduction
16818 5991071_Signal_Transduction
16835 5991071_Signal_Transduction
16842 5991071_Signal_Transduction
16846 5991071_Signal_Transduction
16847 5991071_Signal_Transduction
16848 5991071_Signal_Transduction
16866 5991071_Signal_Transduction
